spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00016263945	duloxetine [CCS=172.648] [M+H]+	CNCCC(Oc1cccc2ccccc12)c1cccs1	0			1+	NA	298.127
CCMSLIB00016263946	dactolisib [CCS=222.881] [M+H]+	Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cc5ccccc5nc4)ccc3ncc21	0			1+	NA	470.198
CCMSLIB00016263947	SCHEMBL9372739 [CCS=208.111] [M+H]+	C=C1N(C)C(=O)OC12CCN(CCC=C(c1ccc(F)cc1)c1ccc(F)cc1)CC2	0			1+	NA	425.204
CCMSLIB00016263948	BMS-754807 [CCS=211.028] [M+H]+	CC1(C(=O)Nc2cnc(F)cc2)CCCN1c1nn2cccc2c(Nc2n[nH]c(C3CC3)c2)n1	0			1+	NA	462.217
CCMSLIB00016263949	CHEMBL3752339 [CCS=229.134] [M+H]+	CC(C)Cc1ccc(-c2nc(-c3ccc(C(C)NC4CC(C(=O)O)C4)cc3)no2)cc1	0			1+	NA	420.229
CCMSLIB00016263950	AZD9496 [CCS=213.972] [M+H]+	CC1Cc2c([nH]c3ccccc23)C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F	0			1+	NA	443.195
CCMSLIB00016263951	Levosulpiride [CCS=189.676] [M+H]+	CCN1CCCC1CNC(=O)c1c(OC)ccc(S(N)(=O)=O)c1	0			1+	NA	342.149
CCMSLIB00016263952	FENETHYLLINE [CCS=182.85] [M+H]+	CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C	0			1+	NA	342.193
CCMSLIB00016263953	Finerenone [CCS=198.042] [M+H]+	CCOc1ncc(C)c2c1C(c1c(OC)cc(C#N)cc1)C(C(N)=O)=C(C)N2	0			1+	NA	379.177
CCMSLIB00016263954	nemonapride [CCS=206.081] [M+H]+	CNc1c(Cl)cc(C(=O)NC2CCN(Cc3ccccc3)C2C)c(OC)c1	0			1+	NA	388.18
CCMSLIB00016263955	BW 245C [CCS=198.209] [M+Na]+	O=C(O)CCCCCCC1C(=O)NC(=O)N1CCC(O)C1CCCCC1	0			1+	NA	391.222
CCMSLIB00016263956	BW 245C [CCS=194.389] [M+H]+	O=C(O)CCCCCCC1C(=O)NC(=O)N1CCC(O)C1CCCCC1	0			1+	NA	369.24
CCMSLIB00016263957	BW 245C [CCS=194.741] [M+H-H2O]+	O=C(O)CCCCCCC1C(=O)NC(=O)N1CCC(O)C1CCCCC1	0			1+	NA	351.23
CCMSLIB00016263958	157286-86-7 [CCS=201.868] [M+H]+	CCCCN(CC)c1c2c(C)cn(-c3c(C)cc(C)cc3C)c2nc(C)n1	0			1+	NA	365.271
CCMSLIB00016263959	Tebipenem pivoxil [CCS=214.232] [M+H]+	CC(O)C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)C(C)C12	0			1+	NA	498.174
CCMSLIB00016263960	SCHEMBL2106754 [CCS=219.582] [M+H]+	O=C(NC(Cc1ccc(F)cc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ncc2[nH]1	0			1+	NA	445.145
CCMSLIB00016263961	loratadine [CCS=192.144] [M+H]+	CCOC(=O)N1CCC(=C2c3c(cc(Cl)cc3)CCc3c2nccc3)CC1	0			1+	NA	383.153
CCMSLIB00016263962	Imigliptin [CCS=191.6] [M+H]+	Cc1cc(N2CCCC(N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N	0			1+	NA	377.209
CCMSLIB00016263963	SURICAINIDE [CCS=191.4] [M+H]+	CCN(CC)CCNC(=O)N(CCS(=O)(=O)c1ccccc1)C(C)C	0			1+	NA	370.217
CCMSLIB00016263964	Linsitinib [CCS=218.322] [M+H]+	CC1(O)CC(c2nc(-c3cc4c(cc3)ccc(-c3ccccc3)n4)c3c(N)nccn23)C1	0			1+	NA	422.198
CCMSLIB00016263965	Tetomilast [CCS=195.975] [M+H]+	CCOc1c(OCC)cc(-c2nc(-c3nc(C(=O)O)ccc3)cs2)cc1	0			1+	NA	371.107
CCMSLIB00016263966	PD162305 [CCS=198.93] [M+H]+	Cc1cc(CO)nc2cc3c(cc12)OC(C)(C)C(O)C3NCCc1ccccc1	0			1+	NA	393.218
CCMSLIB00016263967	Nelociguat [CCS=205.617] [M+H]+	COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3c2cccn3)nc1N	0			1+	NA	409.154
CCMSLIB00016263968	Torasemide [CCS=192.185] [M+H]+	Cc1cc(Nc2c(S(=O)(=O)NC(=O)NC(C)C)cncc2)ccc1	0			1+	NA	349.134
CCMSLIB00016263969	SB281832 [CCS=202.042] [M+H]+	OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1nc(Oc2ccccc2)ncc1	0			1+	NA	407.152
CCMSLIB00016263970	dipyridamole [CCS=230.15] [M+H]+	OCCN(CCO)c1nc2c(N3CCCCC3)nc(N(CCO)CCO)nc2c(N2CCCCC2)n1	0			1+	NA	505.325
CCMSLIB00016263971	Snc 80 [CCS=227.805] [M+H]+	C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cc(OC)ccc2)CC1C	0			1+	NA	450.312
CCMSLIB00016263972	nefazodone [CCS=216.662] [M+H]+	CCc1nn(CCCN2CCN(c3cc(Cl)ccc3)CC2)c(=O)n1CCOc1ccccc1	0			1+	NA	470.233
CCMSLIB00016263973	FK-453 [CCS=198.851] [M+H]+	O=C(C=Cc1c2ccccn2nc1-c1ccccc1)N1CCCCC1CCO	0			1+	NA	376.199
CCMSLIB00016263974	SCHEMBL7091005 [CCS=185.754] [M+H]+	CCCN(CCC)C1Cc2cc(OCC)c(C(N)=O)cc2C1	0			1+	NA	305.224
CCMSLIB00016263975	SCHEMBL13527805 [CCS=184.233] [M+H]+	Cc1cc(C)c(OC2OC(CCP(=O)(O)O)C(O)C(O)C2O)cc1	0			1+	NA	363.121
CCMSLIB00016263976	SCHEMBL13527805 [CCS=188.928] [M+Na]+	Cc1cc(C)c(OC2OC(CCP(=O)(O)O)C(O)C(O)C2O)cc1	0			1+	NA	385.103
CCMSLIB00016263977	ETOPERIDONE [CCS=201.19] [M+H]+	CCc1nn(CCCN2CCN(c3cc(Cl)ccc3)CC2)c(=O)n1CC	0			1+	NA	378.206
CCMSLIB00016263978	GW-833972A free base [CCS=207.358] [M+H]+	O=C(NCc1ccncc1)c1cnc(Nc2cc(Cl)ccc2)nc1C(F)(F)F	0			1+	NA	408.083
CCMSLIB00016263979	SCHEMBL7325915 [CCS=182.843] [M+H]+	CCCCC1=Cc2cc3c(cc2C1N1CCN(C)CC1)OCO3	0			1+	NA	315.208
CCMSLIB00016263980	956590-23-1 [CCS=183.765] [M+H]+	CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(c23)C1=O	0			1+	NA	327.146
CCMSLIB00016263981	Artilide [CCS=196.19] [M+H]+	CCCCN(CCCC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1	0			1+	NA	371.237
CCMSLIB00016263982	7-Ethyl-10-hydroxycamptothecin [CCS=204.756] [M+H]+	CCc1c2Cn3c(cc4c(COC(=O)C4(O)CC)c3=O)-c2nc2c1cc(O)cc2	0			1+	NA	393.145
CCMSLIB00016263983	ReN-1869 [CCS=191.55] [M+H]+	O=C(O)C1CCCN(CCC=C2c3ccccc3CCc3ccccc23)C1	0			1+	NA	362.212
CCMSLIB00016263984	Eupatilin [CCS=183.875] [M+H]+	COc1c(OC)cc(-c2cc(=O)c3c(cc(O)c(OC)c3O)o2)cc1	0			1+	NA	345.097
CCMSLIB00016263985	SETILEUTON [CCS=216.531] [M+H]+	CCC(O)(c1nnc(NCc2cc3c(cc2)c(-c2ccc(F)cc2)cc(=O)o3)o1)C(F)(F)F	0			1+	NA	464.123
CCMSLIB00016263986	216691-95-1 [CCS=211.05] [M+H]+	CN1C(=O)C(Cc2cc3ccccc3cc2)N=C(c2ccc(O)cc2)c2c1ccc(Cl)c2	0			1+	NA	441.137
CCMSLIB00016263987	Regadenoson [CCS=196.325] [M+H]+	CNC(=O)c1cn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)nc1	0			1+	NA	391.148
CCMSLIB00016263988	Regadenoson [CCS=203.134] [M+Na]+	CNC(=O)c1cn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)nc1	0			1+	NA	413.13
CCMSLIB00016263989	Reboxetine [CCS=178.9] [M+H]+	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	0			1+	NA	314.176
CCMSLIB00016263990	161302-38-1 [CCS=240.33] [M+Na]+	CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C	0			1+	NA	566.321
CCMSLIB00016263991	161302-38-1 [CCS=239.026] [M+H]+	CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C	0			1+	NA	544.339
