spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000208752	ReSpect:PM000101 2-Hydroxy-3-phenylpropyl-b-D-glucopyranoside M+H	N/A	0			1+	NA	332.0
CCMSLIB00000208754	ReSpect:PM000102 3-Phenyl-1-propanol glucoside|3-phenylpropyl-b-D-Glucopyranoside [M+H]	N/A	0			1+	NA	316.0
CCMSLIB00000208756	ReSpect:PM000201 (2E)-3-Phenyl-2-propenyl 6-O-b-D-xylopyranosyl-b-D-glucopyranoside [M+H]	N/A	0			1+	NA	451.0
CCMSLIB00000208758	ReSpect:PM000203 (2E)-3-(4-Methoxyphenyl)-2-propenyl 6-O-a-L-arabinopyranosyl-b-D-glucopyranoside [M+H]	N/A	0			1+	NA	481.0
CCMSLIB00000208760	ReSpect:PM000501 Apigenin 7-O-neohesperidoside M+H	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	0			1+	NA	579.0
CCMSLIB00000208762	ReSpect:PM000502 Apigenin 7-O-rutinoside M+H	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O	0			1+	NA	579.0
CCMSLIB00000208764	ReSpect:PM000503 Kaempferol-7-O-neohesperidoside M+H	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	0			1+	NA	595.0
CCMSLIB00000208766	ReSpect:PM000504 Kaempferol 3-O-rutinoside M+H	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O	0			1+	NA	595.0
CCMSLIB00000208768	ReSpect:PM000505 Rutin M+H	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O	0			1+	NA	611.0
CCMSLIB00000208770	ReSpect:PM000506 Narirutin M+H	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O	0			1+	NA	581.0
CCMSLIB00000208772	ReSpect:PM000507 Hesperidin M+H	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	0			1+	NA	611.0
CCMSLIB00000208774	ReSpect:PM000601 Vindoline M+H	CC[C@@]12C=CCN3[C@@H]1[C@]4(CC3)[C@H]([C@]([C@@H]2OC(=O)C)(C(=O)OC)O)N(C5=C4C=CC(=C5)OC)C	0			1+	NA	457.0
CCMSLIB00000208776	ReSpect:PM000602 Vindolidine M+H	CC[C@]12C[C@@](C3[C@@]4([C@H]1[NH+](CC4)CC=C2)C5=CC=CC=C5N3C)(C(=O)OC)O	0			1+	NA	427.0
CCMSLIB00000208778	ReSpect:PM000603 Catharanthine M+H	CCC1=C[C@H]2C[C@]3([C@@H]1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC	0			1+	NA	337.0
CCMSLIB00000208780	ReSpect:PM000604 19S-Vindolinine [M+H]	N/A	0			1+	NA	337.0
CCMSLIB00000208782	ReSpect:PM000605 Vindolinine M+H	C[C@@H]1[C@]23C[C@H]([C@@]14[C@@]5([C@H]2N(CC5)CC=C3)C6=CC=CC=C6N4)C(=O)OC	0			1+	NA	337.0
CCMSLIB00000208784	ReSpect:PM000606 Vincristine M+H	CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O	0			1+	NA	825.0
CCMSLIB00000208785	ReSpect:PM000607 Vinblastine M+H	CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O	0			1+	NA	811.0
CCMSLIB00000208787	ReSpect:PM000701 Morphine M+H	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O	0			1+	NA	286.0
CCMSLIB00000208789	ReSpect:PM000702 Codeine M+H	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O	0			1+	NA	300.0
CCMSLIB00000208791	ReSpect:PM000703 Morphinone M+H	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)C=C4	0			1+	NA	284.0
CCMSLIB00000208793	ReSpect:PM000704 Codeinone M+H	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)C=C4	0			1+	NA	298.0
CCMSLIB00000208795	ReSpect:PM000705 Neopinone M+H	CN1CC[C@]23[C@@H]4C(=O)CC=C2[C@H]1CC5=C3C(=C(C=C5)OC)O4	0			1+	NA	298.0
CCMSLIB00000208797	ReSpect:PM000706 Thebaine M+H	CN1CC[C@]23[C@@H]4C(=CC=C2[C@H]1CC5=C3C(=C(C=C5)OC)O4)OC	0			1+	NA	312.0
CCMSLIB00000208799	ReSpect:PM000707 Oripavine M+H	CN1CC[C@]23[C@@H]4C(=CC=C2[C@H]1CC5=C3C(=C(C=C5)O)O4)OC	0			1+	NA	298.0
CCMSLIB00000208800	ReSpect:PM000708 Salutaridine M+H	CN1CC[C@]23C=C(C(=O)C=C2[C@H]1CC4=C3C(=C(C=C4)OC)O)OC	0			1+	NA	328.0
CCMSLIB00000208802	ReSpect:PM000709 Salutaridinol M+H	CN1CC[C@]23C=C([C@H](C=C2[C@H]1CC4=C3C(=C(C=C4)OC)O)O)OC	0			1+	NA	330.0
CCMSLIB00000208804	ReSpect:PM000801 5a-Hydroxy-9a,10b,13a-triacetoxy-taxa-4(20),11-diene [M+H]	N/A	0			1+	NA	463.0
CCMSLIB00000208807	ReSpect:PM000802 Taxinine A M+H	CC1=C2[C@H]([C@@H]([C@@]3(CC[C@@H](C(=C)[C@H]3[C@@H]([C@@H](C2(C)C)CC1=O)OC(=O)C)O)C)OC(=O)C)OC(=O)C	0			1+	NA	477.0
CCMSLIB00000208808	ReSpect:PM000803 2-Deacetyldecinnamoyl taxinine E M+H	CC1=C2[C@H]([C@@H]([C@@]3(CC[C@@H](C(=C)[C@H]3[C@@H](C(C2(C)C)C[C@@H]1OC(=O)C)O)O)C)OC(=O)C)OC(=O)C	0			1+	NA	479.0
CCMSLIB00000208810	ReSpect:PM000804 2a,7b,13a-Triacetoxy-5a,10-dihydroxy-9-keto-2(3-20)-abeo-taxane [M+H]	N/A	0			1+	NA	493.0
CCMSLIB00000208812	ReSpect:PM000805 10-Debenzoyl-10-acetyl brevifoliol [M+H]	N/A	0			1+	NA	495.0
CCMSLIB00000208814	ReSpect:PM000806 10-Debenzoyl-2a-acetoxy brevifoliol [M+H]	N/A	0			1+	NA	511.0
CCMSLIB00000208816	ReSpect:PM000807 2-Deacetoxy-5-decinnamoyl taxinine J M+H	CC1=C2[C@H]([C@@H]([C@@]3([C@H](C[C@@H](C(=C)[C@H]3CC(C2(C)C)C[C@@H]1OC(=O)C)O)OC(=O)C)C)OC(=O)C)OC(=O)C	0			1+	NA	521.0
CCMSLIB00000208818	ReSpect:PM000808 Taxuspine F M+H	CC1=C2[C@H]([C@@H]([C@]3([C@H](C[C@@H](C(=C)[C@H]3[C@@H]([C@@H](C2(C)C)CC1=O)OC(=O)C)O)OC(=O)C)C)OC(=O)C)OC(=O)C	0			1+	NA	535.0
CCMSLIB00000208820	ReSpect:PM000809 10,13-Diacetyl-10-debenzoyl brevifoliol [M+H]	N/A	0			1+	NA	537.0
CCMSLIB00000208822	ReSpect:PM000810 10-Deacetyl baccatin III M+H	CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O	0			1+	NA	545.0
CCMSLIB00000208824	ReSpect:PM000811 Taxchinin G M+H	C=C([C@@H](O)C[C@@H]1OC(C)=O)C([C@]1(C)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@]3(C(C)(O)C)C2=C(C)[C@@H](O)C3	0			1+	NA	553.0
CCMSLIB00000208826	ReSpect:PM000812 Brevifoliol M+H	CC1=C2[C@H]([C@@H]([C@@]3([C@H](C[C@@H](C(=C)[C@H]3C[C@@]2(C[C@@H]1O)C(C)(C)O)O)OC(=O)C)C)OC(=O)C)OC(=O)C4=CC=CC=C4	0			1+	NA	557.0
CCMSLIB00000208828	ReSpect:PM000813 5-Decinnamoyl-5,10-diacetylchinentaxunine [M+H]	N/A	0			1+	NA	567.0
CCMSLIB00000208830	ReSpect:PM000814 10,13-Deacetyl-abeo-baccatin IV M+H	CC([C@@H](O)C1)=C2[C@]1(C(C)(O)C)[C@@H](OC(C)=O)C([C@@](CO3)(OC(C)=O)[C@H]3C[C@@H]4OC(C)=O)[C@]4(C)[C@@H](OC(C)=O)[C@@H]2O	0			1+	NA	569.0
CCMSLIB00000208832	ReSpect:PM000815 Decinnamoyl taxinine J M+H	CC1=C2[C@H]([C@@H]([C@@]3([C@H](C[C@@H](C(=C)[C@H]3[C@@H]([C@@H](C2(C)C)C[C@@H]1OC(=O)C)OC(=O)C)O)OC(=O)C)C)OC(=O)C)OC(=O)C	0			1+	NA	521.0
