data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.0338404172041064	NA	NA	NA	0.0282154254530984	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.102528483505303	0.0686880663011964	-0.0338404172041064	0.0338404172041064	0.0858220557642375	0.0576066303111391	-0.0282154254530984	0.0282154254530984	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.000846448128469576	NA	NA	NA	0.00104944516288607	0.190430263825524	0.545900089633169	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.00217189307512821	0.00132544494665863	-0.000846448128469576	0.000846448128469576	0.00223538273347015	0.00118593757058408	-0.00104944516288607	0.00104944516288607	0.190430263825524	0.545900089633169	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	5.5812877569717e-05	NA	NA	NA	8.3718643444444e-05	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.000895874327484395	0.000840061449914678	-5.5812877569717e-05	5.5812877569717e-05	0.000872974707969264	0.000956693351413708	8.3718643444444e-05	8.3718643444444e-05	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.000339923743170676	NA	NA	NA	0.00109521943635466	0.662520583540057	0.825750292528188	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.00301145893996189	0.00335138268313257	0.000339923743170676	0.000339923743170676	0.0029768419909655	0.00407206142732016	0.00109521943635466	0.00109521943635466	0.662520583540057	0.825750292528188	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	6.60990853076143e-05	NA	NA	NA	9.89867550044357e-05	0.382733088885226	0.70032012008786	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	3.12351453483909e-05	9.73342306560052e-05	6.60990853076143e-05	6.60990853076143e-05	2.77968976426791e-05	0.000126783652647115	9.89867550044357e-05	9.89867550044357e-05	0.382733088885226	0.70032012008786	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.0179227558194456	NA	NA	NA	0.00770923055581887	0.382733088885226	0.70032012008786	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0941568100816834	0.0762340542622378	-0.0179227558194456	0.0179227558194456	0.0968536690417987	0.0891444384859798	-0.00770923055581887	0.00770923055581887	0.382733088885226	0.70032012008786	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyl glycosides / NPC pathway: Fatty acids	Fatty acyl glycosides	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	8.43276179227203e-05	NA	NA	NA	0.000103398231461363	0.190430263825524	0.545900089633169	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyl glycosides / NPC pathway: Fatty acids	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.84940006599773e-05	0.000152821618582698	8.43276179227203e-05	8.43276179227203e-05	5.78963513568655e-05	0.000161294582818228	0.000103398231461363	0.000103398231461363	0.190430263825524	0.545900089633169	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.00119055229479112	NA	NA	NA	0.000379359832275883	1	1	ns
